"py/object","match_id","timestamp","score1","score2","players2__001","players2__002","players1__001","players1__002"
"core.FoosballMatch","0ae70a87","2016-08-25T10:51:51.713378","10","6","U1CUW4Z7S","U0HTRQ5HQ","U0J8ETRH7","U0HTPS3JS"
"core.FoosballMatch","50b6440f","2016-07-19T17:50:57.877993","10","6","U0HTVTLBS","U0JBNHJ3X","U0HTSHTR9","U0J0XLJUD"
"core.FoosballMatch","e5a6f7f7","2016-07-15T17:25:36.643962","10","4","U0UEK3GMR","U1CUW4Z7S","U16DF5LQH","U0JBNHJ3X"
"core.FoosballMatch","c149cdfb","2016-07-15T10:44:31.221888","10","9","U0W5T83EK","U0J8ETRH7","U0HTPM4P8","U0J13UGAF"
"core.FoosballMatch","8465f04b","2016-07-28T11:21:27.963076","8","10","U0HTQJMHN","U0HTSHTR9","U0HTQ6XQQ","U0HTVTLBS"
"core.FoosballMatch","e28ca4d6","2016-11-21T17:27:29.699990","10","9","U0KCZ16LT","U0HTJ2DK6","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","9b458a9c","2016-08-26T15:06:38.269582","10","4","U1CUW4Z7S","U0HTRQ5HQ","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","81022a37","2016-08-05T17:17:00.516238","0","10","U0HTPM4P8","U0J0XLJUD","U0834SYHL","U0J8ETRH7"
"core.FoosballMatch","e8ff5137","2016-12-21T17:30:14.709141","10","8","U0J8ETRH7","U0HTPS3JS","U0JBNHJ3X","U0HTR4KRT"
"core.FoosballMatch","78aac2d0","2016-08-26T12:56:39.824284","10","1","U0J0XLJUD","U0HTVTLBS","U0HTQJMHN","U0HTQ6XQQ"
"core.FoosballMatch","263b0a6c","2016-11-15T15:26:45.647757","10","9","U0J8ETRH7","U0KCZ16LT","U0HTVTLBS","U1CUW4Z7S"
"core.FoosballMatch","ae3a0a8e","2016-12-05T18:08:30.675120","7","10","U0JBNHJ3X","U0J0XLJUD","U0J8ETRH7","U0KA76231"
"core.FoosballMatch","936a244d","2016-12-20T13:00:31.851324","10","7","U0HTVTLBS","U0HTQJMHN","U0HTSHTR9","U0HTPM4P8"
"core.FoosballMatch","8351cc1e","2016-11-23T18:10:12.532328","8","10","U0HTJ2DK6","U0HTQ6XQQ","U0HTVTLBS","U0HTR4KRT"
"core.FoosballMatch","35d71198","2016-12-13T17:31:04.776507","10","2","U0HTPS3JS","U0HTQ6XQQ","U0HTQJMHN","U0HTSHTR9"
"core.FoosballMatch","76a54873","2016-12-20T08:25:57.800175","10","3","U0HTR4KRT","U0HTVTLBS","U0HTSHTR9","U0HTQJMHN"
"core.FoosballMatch","66f2781a","2016-12-05T18:10:18.555045","10","2","U0JBNHJ3X","U0J0XLJUD","U0J8ETRH7","U0KA76231"
"core.FoosballMatch","5c269347","2016-10-12T16:37:04.351903","10","7","U0JBNHJ3X","U0J0XLJUD","U0HTSHTR9","U0KA76231"
"core.FoosballMatch","d5b238a2","2016-11-24T14:40:35.851938","9","10","U0HTSHTR9","U0HTVEJKC","U0HTJ2DK6","U0KA76231"
"core.FoosballMatch","4bd83ce4","2016-12-20T17:10:37.279255","10","8","U0HTVEJKC","U0HTVTLBS","U0HTPM4P8","U0HTR4KRT"
"core.FoosballMatch","6fa905e9","2016-09-07T15:14:10.221307","7","10","U0HTPS3JS","U0HTPUK8R","U0HTVEJKC","U0HTSHTR9"
"core.FoosballMatch","fcd4a310","2016-12-14T16:21:15.722280","10","3","U0JBNHJ3X","U0J8ETRH7","U0HTQJMHN","U0KA76231"
"core.FoosballMatch","fe1cb281","2016-10-06T15:30:20.734093","7","10","U1CUW4Z7S","U0KA76231","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","a7191d6d","2016-09-30T12:48:26.242968","10","6","U0J13UGAF","U0J0XLJUD","U0HTSHTR9","U0HTVTLBS"
"core.FoosballMatch","1a2ba718","2016-07-27T16:02:53.481645","9","10","U0J13UGAF","U0J8ETRH7","U0JNVCVRT","U0JBNHJ3X"
"core.FoosballMatch","42d78bce","2016-12-20T16:07:57.527432","10","8","U0HTVTLBS","U0KCZ16LT","U1CUW4Z7S","U0J8ETRH7"
"core.FoosballMatch","c1422886","2016-11-24T15:44:04.230107","6","10","U0HTVTLBS","U0HTRQ5HQ","U0HTPM4P8","U0HTR4KRT"
"core.FoosballMatch","a35e9282","2016-12-06T12:54:07.466445","8","10","U0HTJ2DK6","U0J0XLJUD","U0HTVTLBS","U0HTR4KRT"
"core.FoosballMatch","bce8c73e","2016-10-12T15:26:43.210607","10","9","U1CUW4Z7S","U0HTR4KRT","U0HTPM4P8","U0KA76231"
"core.FoosballMatch","67eca982","2016-09-23T12:16:51.671772","8","10","U0JBNHJ3X","U1CUW4Z7S","U0J0XLJUD","U0HTJ2DK6"
"core.FoosballMatch","74c0b01a","2016-09-14T12:57:45.684695","10","9","U0JBNHJ3X","U0HTVTLBS","U0KA76231","U1CUW4Z7S"
"core.FoosballMatch","3ef88a4a","2016-07-21T09:13:18.569263","4","10","U0HTQ6XQQ","U0HTVEJKC","U0JBNHJ3X","U0HTSHTR9"
"core.FoosballMatch","f6f40aa7","2016-08-30T17:07:09.531398","10","9","U0J13UGAF","U0HTQJMHN","U0HTPM4P8","U0KCZ16LT"
"core.FoosballMatch","9d9bc7fb","2016-09-01T15:23:57.887885","10","5","U0HTPUK8R","U16DF5LQH","U1CUW4Z7S","U0J13UGAF"
"core.FoosballMatch","13f936b3","2016-11-22T17:16:07.570480","10","3","U0HTVTLBS","U0HTR4KRT","U0HTSHTR9","U0HTQJMHN"
"core.FoosballMatch","f3785eb1","2016-11-29T17:37:39.892302","8","10","U1CUW4Z7S","U0J8ETRH7","U0KA76231","U0KCZ16LT"
"core.FoosballMatch","89950c83","2016-12-06T16:34:14.252790","9","10","U0KA76231","U0HTR4KRT","U0W5T83EK","U0J8ETRH7"
"core.FoosballMatch","1eb6b444","2016-09-28T11:26:32.528599","4","10","U0KCZ16LT","U0JBNHJ3X","U0HTVEJKC","U0HTPS3JS"
"core.FoosballMatch","9e2c45a4","2016-12-12T15:16:44.921678","10","3","U0HTVTLBS","U0HTR4KRT","U0J0XLJUD","U0KA76231"
"core.FoosballMatch","c4c527b6","2016-11-22T16:35:47.464686","8","10","U0HTVTLBS","U0J8ETRH7","U0J13UGAF","U0KA76231"
"core.FoosballMatch","4498400b","2016-08-26T10:40:01.472439","7","10","U0HTVTLBS","U0JBNHJ3X","U0JNVCVRT","U1CUW4Z7S"
"core.FoosballMatch","a6661a42","2016-09-13T17:25:37.575400","10","3","U0HTJ2DK6","U0HTQ6XQQ","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","32761d37","2016-07-20T17:48:32.685399","10","6","U0J13UGAF","U0J0XLJUD","U0HTQJMHN","U0HTRQ5HQ"
"core.FoosballMatch","3e57c11e","2016-12-12T16:49:35.320724","10","7","U0JBNHJ3X","U0J8ETRH7","U0KCZ16LT","U0KA76231"
"core.FoosballMatch","c8cf95fc","2016-12-01T18:28:43.918047","10","5","U0HTQ6XQQ","U0J0XLJUD","U0HTJ2DK6","U0HTQJMHN"
"core.FoosballMatch","43be5ca3","2016-10-12T10:27:28.042114","10","2","U0KCZ16LT","U0HTJ2DK6","U0HTSHTR9","U0HTVTLBS"
"core.FoosballMatch","884a4030","2016-09-14T17:28:19.125700","10","7","U0KA76231","U0KCZ16LT","U0JBNHJ3X","U0HTVTLBS"
"core.FoosballMatch","fd3be549","2016-08-19T13:39:35.107181","10","4","U0HTVEJKC","U0HTPM4P8","U0HTSHTR9","U0HTQJMHN"
"core.FoosballMatch","13dc6d69","2016-12-13T14:23:13.364506","10","4","U0HTVTLBS","U0HTR4KRT","U0HTPS3JS","U0KA76231"
"core.FoosballMatch","9db687fe","2016-11-02T13:07:09.162140","2","10","U0HTR4KRT","U0J0XLJUD","U0HTVTLBS","U0HTQ6XQQ"
"core.FoosballMatch","202f63f4","2016-10-11T14:20:42.260666","6","10","U0HTJ2DK6","U0HTVEJKC","U0HTVTLBS","U0HTR4KRT"
"core.FoosballMatch","4b128f9e","2016-07-29T14:49:50.438910","4","10","U0HTVTLBS","U0JBNHJ3X","U0J0XLJUD","U0HTSHTR9"
"core.FoosballMatch","5c317fb5","2016-09-28T16:53:31.764993","8","10","U0HTJ2DK6","U0J0XLJUD","U0KA76231","U0HTVTLBS"
"core.FoosballMatch","e7464794","2016-12-14T16:52:01.286890","10","7","U0HTQ6XQQ","U0J0XLJUD","U0HTPM4P8","U0HTSHTR9"
"core.FoosballMatch","9729ad56","2016-11-16T17:25:16.764526","6","10","U1CUW4Z7S","U0KCZ16LT","U0JBNHJ3X","U0HTSHTR9"
"core.FoosballMatch","f083dc66","2016-10-25T13:11:11.538340","10","5","U0HTVTLBS","U0HTSHTR9","U0HTPM4P8","U0HTR4KRT"
"core.FoosballMatch","4b0580af","2016-08-02T15:11:08.400612","5","10","U0JBNHJ3X","U07V0F5AS","U17V6C5K6","U0JB5HB46"
"core.FoosballMatch","8efc0315","2016-12-15T14:14:57.859466","10","6","U0HTR4KRT","U0HTPS3JS","U0HTQJMHN","U0HTSHTR9"
